Survey Name,"compassion",Install Id,"93FC1371-C765-4F32-ADF3-6CB1E58E8125"
Survey Author,"Ilaria Colpizzi"
Subject ID,"sa_pa_2002_04_12_649_f"

Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-02T10:06:56+0200,2022-04-02T10:10:55+0200,3,2,1,2,4,4,2,6,5,2,4,5,1
,,2022-04-02T10:07:24+0200,2022-04-02T10:09:23+0200,2022-04-02T10:08:30+0200,2022-04-02T10:09:49+0200,2022-04-02T10:07:34+0200,2022-04-02T10:10:44+0200,2022-04-02T10:07:55+0200,2022-04-02T10:08:22+0200,2022-04-02T10:09:40+0200,2022-04-02T10:10:27+0200,2022-04-02T10:09:16+0200,2022-04-02T10:08:03+0200,2022-04-02T10:10:01+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-02T15:16:46+0200,2022-04-02T15:19:35+0200,1,2,2,3,4,5,4,6,5,2,5,4,2
,,2022-04-02T15:17:06+0200,2022-04-02T15:18:35+0200,2022-04-02T15:19:24+0200,2022-04-02T15:18:07+0200,2022-04-02T15:19:29+0200,2022-04-02T15:17:28+0200,2022-04-02T15:17:38+0200,2022-04-02T15:17:20+0200,2022-04-02T15:19:11+0200,2022-04-02T15:19:18+0200,2022-04-02T15:19:04+0200,2022-04-02T15:17:52+0200,2022-04-02T15:18:44+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-02T17:16:59+0200,2022-04-02T17:18:59+0200,3,1,1,4,4,5,2,6,2,1,5,5,1
,,2022-04-02T17:17:13+0200,2022-04-02T17:17:18+0200,2022-04-02T17:17:29+0200,2022-04-02T17:17:33+0200,2022-04-02T17:17:39+0200,2022-04-02T17:18:56+0200,2022-04-02T17:18:07+0200,2022-04-02T17:18:50+0200,2022-04-02T17:17:59+0200,2022-04-02T17:17:26+0200,2022-04-02T17:18:23+0200,2022-04-02T17:17:45+0200,2022-04-02T17:18:44+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-02T19:31:15+0200,2022-04-02T19:34:24+0200,2,4,4,4,2,5,4,5,3,1,5,6,4
,,2022-04-02T19:31:19+0200,2022-04-02T19:33:03+0200,2022-04-02T19:32:59+0200,2022-04-02T19:34:11+0200,2022-04-02T19:31:32+0200,2022-04-02T19:34:16+0200,2022-04-02T19:31:37+0200,2022-04-02T19:31:50+0200,2022-04-02T19:32:19+0200,2022-04-02T19:32:06+0200,2022-04-02T19:34:04+0200,2022-04-02T19:32:49+0200,2022-04-02T19:31:25+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-02T21:22:13+0200,2022-04-02T21:25:20+0200,2,2,1,4,4,5,2,5,4,2,5,4,4
,,2022-04-02T21:23:03+0200,2022-04-02T21:24:29+0200,2022-04-02T21:25:16+0200,2022-04-02T21:23:38+0200,2022-04-02T21:24:12+0200,2022-04-02T21:23:26+0200,2022-04-02T21:24:36+0200,2022-04-02T21:23:33+0200,2022-04-02T21:24:23+0200,2022-04-02T21:23:12+0200,2022-04-02T21:24:51+0200,2022-04-02T21:25:02+0200,2022-04-02T21:25:07+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T10:02:42+0200,2022-04-09T10:04:01+0200,4,4,3,1,2,2,4,5,6,5,4,4,3
,,2022-04-09T10:02:52+0200,2022-04-09T10:02:56+0200,2022-04-09T10:03:16+0200,2022-04-09T10:03:23+0200,2022-04-09T10:03:19+0200,2022-04-09T10:03:29+0200,2022-04-09T10:03:35+0200,2022-04-09T10:03:10+0200,2022-04-09T10:03:48+0200,2022-04-09T10:03:52+0200,2022-04-09T10:03:04+0200,2022-04-09T10:03:58+0200,2022-04-09T10:03:42+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T15:19:29+0200,2022-04-09T15:21:18+0200,3,2,2,3,3,4,3,5,5,3,5,4,2
,,2022-04-09T15:19:36+0200,2022-04-09T15:20:30+0200,2022-04-09T15:20:42+0200,2022-04-09T15:20:34+0200,2022-04-09T15:19:54+0200,2022-04-09T15:20:23+0200,2022-04-09T15:20:15+0200,2022-04-09T15:20:54+0200,2022-04-09T15:19:45+0200,2022-04-09T15:21:17+0200,2022-04-09T15:20:07+0200,2022-04-09T15:20:39+0200,2022-04-09T15:20:48+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T17:07:11+0200,2022-04-09T17:08:11+0200,2,4,3,1,2,2,6,4,6,5,4,2,4
