Survey Name,"compassion",Install Id,"4D7AC758-11A6-4D37-8FB0-8EA5534018C7"
Survey Author,"Ilaria Colpizzi"
Subject ID,"gi_bo_1997_08_17_692_f"

Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-02T10:23:28+0200,2022-04-02T10:26:10+0200,4,2,3,3,4,4,4,6,4,3,4,3,6
,,2022-04-02T10:23:43+0200,2022-04-02T10:25:36+0200,2022-04-02T10:24:49+0200,2022-04-02T10:26:05+0200,2022-04-02T10:26:00+0200,2022-04-02T10:24:55+0200,2022-04-02T10:25:24+0200,2022-04-02T10:25:45+0200,2022-04-02T10:24:26+0200,2022-04-02T10:24:03+0200,2022-04-02T10:24:16+0200,2022-04-02T10:24:36+0200,2022-04-02T10:24:40+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-02T15:41:21+0200,2022-04-02T15:43:16+0200,3,3,3,1,2,4,4,6,4,4,4,3,5
,,2022-04-02T15:41:34+0200,2022-04-02T15:42:57+0200,2022-04-02T15:42:44+0200,2022-04-02T15:42:25+0200,2022-04-02T15:42:30+0200,2022-04-02T15:43:14+0200,2022-04-02T15:42:16+0200,2022-04-02T15:41:53+0200,2022-04-02T15:41:41+0200,2022-04-02T15:42:09+0200,2022-04-02T15:43:08+0200,2022-04-02T15:42:37+0200,2022-04-02T15:42:54+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-02T17:08:29+0200,2022-04-02T17:09:53+0200,3,1,2,4,4,4,3,6,3,3,4,4,5
,,2022-04-02T17:08:39+0200,2022-04-02T17:09:07+0200,2022-04-02T17:09:46+0200,2022-04-02T17:09:30+0200,2022-04-02T17:09:03+0200,2022-04-02T17:09:21+0200,2022-04-02T17:09:36+0200,2022-04-02T17:08:54+0200,2022-04-02T17:09:14+0200,2022-04-02T17:09:51+0200,2022-04-02T17:09:42+0200,2022-04-02T17:08:59+0200,2022-04-02T17:09:27+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-02T19:14:44+0200,2022-04-02T19:16:43+0200,5,1,1,5,5,4,3,6,3,2,5,4,6
