Survey Name,"compassion",Install Id,"9641C543-E110-4FF0-9D68-F0F7131EABB8"
Survey Author,"Ilaria Colpizzi"
Subject ID,"ri_ma_2002_11_20_973_m"

Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T15:12:44+0200,2022-04-09T15:13:51+0200,5,1,1,5,5,6,1,5,2,1,6,6,5
,,2022-04-09T15:12:53+0200,2022-04-09T15:13:45+0200,2022-04-09T15:13:12+0200,2022-04-09T15:13:49+0200,2022-04-09T15:13:43+0200,2022-04-09T15:13:47+0200,2022-04-09T15:13:15+0200,2022-04-09T15:13:07+0200,2022-04-09T15:13:39+0200,2022-04-09T15:13:29+0200,2022-04-09T15:12:58+0200,2022-04-09T15:13:35+0200,2022-04-09T15:13:23+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T17:24:42+0200,2022-04-09T17:25:57+0200,3,1,2,2,3,5,1,5,4,1,5,6,3
,,2022-04-09T17:24:49+0200,2022-04-09T17:25:04+0200,2022-04-09T17:25:01+0200,2022-04-09T17:25:19+0200,2022-04-09T17:25:48+0200,2022-04-09T17:24:58+0200,2022-04-09T17:25:56+0200,2022-04-09T17:25:14+0200,2022-04-09T17:25:07+0200,2022-04-09T17:25:41+0200,2022-04-09T17:25:32+0200,2022-04-09T17:25:35+0200,2022-04-09T17:25:45+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T19:27:11+0200,2022-04-09T19:28:50+0200,3,1,1,3,3,4,1,4,2,1,5,6,4
,,2022-04-09T19:27:15+0200,2022-04-09T19:28:12+0200,2022-04-09T19:28:13+0200,2022-04-09T19:28:49+0200,2022-04-09T19:27:23+0200,2022-04-09T19:28:09+0200,2022-04-09T19:27:35+0200,2022-04-09T19:28:21+0200,2022-04-09T19:27:31+0200,2022-04-09T19:27:39+0200,2022-04-09T19:28:44+0200,2022-04-09T19:27:49+0200,2022-04-09T19:28:03+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T21:17:08+0200,2022-04-09T21:18:11+0200,3,1,1,4,4,4,2,4,4,1,6,6,4
,,2022-04-09T21:17:16+0200,2022-04-09T21:17:38+0200,2022-04-09T21:17:49+0200,2022-04-09T21:17:22+0200,2022-04-09T21:18:06+0200,2022-04-09T21:17:42+0200,2022-04-09T21:18:10+0200,2022-04-09T21:17:26+0200,2022-04-09T21:17:31+0200,2022-04-09T21:17:46+0200,2022-04-09T21:18:03+0200,2022-04-09T21:17:19+0200,2022-04-09T21:17:36+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-16T10:21:10+0200,2022-04-16T10:22:02+0200,4,1,1,3,4,4,1,4,2,1,5,5,4
,,2022-04-16T10:21:16+0200,2022-04-16T10:21:30+0200,2022-04-16T10:21:49+0200,2022-04-16T10:21:19+0200,2022-04-16T10:21:25+0200,2022-04-16T10:21:29+0200,2022-04-16T10:21:40+0200,2022-04-16T10:21:54+0200,2022-04-16T10:21:23+0200,2022-04-16T10:21:37+0200,2022-04-16T10:22:00+0200,2022-04-16T10:21:45+0200,2022-04-16T10:21:34+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-16T17:27:11+0200,2022-04-16T17:27:51+0200,5,2,1,5,5,4,1,5,3,1,6,6,6
,,2022-04-16T17:27:13+0200,2022-04-16T17:27:19+0200,2022-04-16T17:27:31+0200,2022-04-16T17:27:46+0200,2022-04-16T17:27:42+0200,2022-04-16T17:27:34+0200,2022-04-16T17:27:29+0200,2022-04-16T17:27:45+0200,2022-04-16T17:27:50+0200,2022-04-16T17:27:36+0200,2022-04-16T17:27:40+0200,2022-04-16T17:27:26+0200,2022-04-16T17:27:23+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
