Survey Name,"compassion",Install Id,"d2df38e9-6187-4440-a2fa-487f4abac377"
Author,"Ilaria Colpizzi"
Subject ID,"ga_dr_1992_11_25_891_f"

Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T10:08:07+0200,2022-04-09T10:11:46+0200,5,2,2,4,4,6,1,6,1,1,6,6,5
,,2022-04-09T10:08:15+0200,2022-04-09T10:11:19+0200,2022-04-09T10:08:29+0200,2022-04-09T10:11:13+0200,2022-04-09T10:08:23+0200,2022-04-09T10:11:07+0200,2022-04-09T10:11:39+0200,2022-04-09T10:08:36+0200,2022-04-09T10:11:24+0200,2022-04-09T10:10:59+0200,2022-04-09T10:08:48+0200,2022-04-09T10:11:29+0200,2022-04-09T10:08:43+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T15:17:32+0200,2022-04-09T15:18:58+0200,5,2,2,4,4,6,1,6,1,1,5,6,5
,,2022-04-09T15:17:37+0200,2022-04-09T15:17:42+0200,2022-04-09T15:18:37+0200,2022-04-09T15:18:13+0200,2022-04-09T15:18:45+0200,2022-04-09T15:18:52+0200,2022-04-09T15:18:41+0200,2022-04-09T15:18:27+0200,2022-04-09T15:17:53+0200,2022-04-09T15:18:17+0200,2022-04-09T15:18:09+0200,2022-04-09T15:18:22+0200,2022-04-09T15:18:32+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T17:14:34+0200,2022-04-09T17:15:32+0200,5,2,2,5,4,6,1,6,1,1,6,6,5
,,2022-04-09T17:14:41+0200,2022-04-09T17:15:29+0200,2022-04-09T17:15:17+0200,2022-04-09T17:14:45+0200,2022-04-09T17:15:20+0200,2022-04-09T17:15:15+0200,2022-04-09T17:14:48+0200,2022-04-09T17:14:58+0200,2022-04-09T17:15:01+0200,2022-04-09T17:14:53+0200,2022-04-09T17:15:27+0200,2022-04-09T17:15:06+0200,2022-04-09T17:15:12+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-23T19:32:31+0200,2022-04-23T19:33:23+0200,4,1,2,4,4,6,1,6,1,1,6,6,5
